ID;B0;B1;B2;B3;B4;B5;B6;B7
2005;0;0;0;0;0;0;0;0
2001;1;0;2;91;0;145;0;145
2002;2;0;1;60;3;138;2;246
2001;1;0;3;92;0;36;0;36
2002;2;0;0;3;1;171;0;131
2000;0;0;3;232;0;208;255;72
2015;9;160;0;40;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;3;146;1;168;2;232
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;0;232;0;232
2002;2;0;0;7;0;37;0;90
2001;1;0;3;108;0;114;0;114
2002;2;0;2;62;3;12;2;201
2001;1;0;3;168;0;22;0;22
2000;0;0;11;184;0;48;1;184
2001;1;0;3;106;0;51;0;51
2002;2;0;1;174;3;249;2;188
2001;1;0;3;251;0;174;0;174
2002;2;0;1;179;1;132;0;205
2015;8;137;0;67;0;0;0;3
2016;0;0;0;0;0;0;0;0
2002;2;0;0;127;2;233;1;42
2017;0;0;0;0;0;0;0;0
2001;1;0;1;105;0;128;0;128
2002;2;0;0;200;1;205;2;220
2006;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;2;136
2000;0;0;245;72;0;0;255;72
2001;1;0;1;184;0;16;0;16
2002;2;0;0;198;3;128;0;57
2001;1;0;0;118;0;145;0;145
2002;2;0;0;139;2;222;1;227
2000;0;0;249;48;1;184;0;24
2001;1;0;3;182;0;165;0;165
2002;2;0;2;151;0;128;3;155
2015;7;30;0;132;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;0;174;0;30;0;30
2002;2;0;1;177;1;114;1;195
2000;0;0;249;48;255;96;0;48
2002;2;0;0;35;3;33;2;131
2017;0;0;0;0;0;0;0;0
2001;1;0;0;143;0;129;0;129
2002;2;0;0;74;1;150;0;149
2000;0;0;0;0;0;232;0;0
2001;1;0;3;171;0;178;0;178
2002;2;0;3;228;2;92;1;184
2001;1;0;2;50;0;122;0;122
2002;2;0;0;90;0;116;3;61
2015;8;5;0;55;0;0;0;0
2000;0;0;0;0;0;0;0;48
2002;2;0;0;223;3;61;2;138
2004;1;44;0;100;1;44;0;60
2006;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;3;236;0;121;0;121
2002;2;0;3;249;2;209;0;10
2000;0;0;249;48;0;48;0;208
2001;1;0;1;92;0;177;0;177
2002;2;0;2;175;3;75;3;236
2001;1;0;3;192;0;134;0;134
2002;2;0;2;224;0;190;3;131
2000;0;0;249;48;0;48;0;232
2001;1;0;2;44;0;71;0;71
2002;2;0;1;107;0;194;1;137
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2015;8;101;0;212;0;0;0;4
2001;1;0;0;39;0;46;0;46
2002;2;0;0;254;0;58;1;78
2000;0;0;241;96;0;208;0;24
2001;1;0;2;82;0;143;0;143
2002;2;0;3;195;2;83;3;69
2001;1;0;2;225;0;111;0;111
2002;2;0;1;14;2;104;2;36
2000;0;0;3;232;0;24;0;0
2001;1;0;0;2;0;173;0;173
2002;2;0;1;188;3;232;3;157
2015;6;145;0;192;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;109;3;10;3;237
2002;2;0;2;89;1;29;1;0
2017;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;232;255;72
2001;1;0;1;104;0;103;0;103
2002;2;0;1;42;2;6;0;29
2001;1;0;3;211;0;142;0;142
2002;2;0;0;123;1;127;2;194
2000;0;0;253;24;255;72;0;208
2001;1;0;2;127;0;51;0;51
2015;5;22;0;188;0;0;0;2
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;3;246;0;250;3;68
2002;2;0;0;166;1;69;3;198
2000;0;0;253;24;0;208;255;72
2001;1;0;2;159;0;0;0;0
2002;2;0;1;191;0;65;3;66
2001;1;0;1;146;0;19;0;19
2002;2;0;0;246;0;24;1;22
2000;0;0;249;48;0;48;0;48
2001;1;0;0;61;0;77;0;77
2002;2;0;3;25;2;207;3;120
2001;1;0;3;203;0;85;0;85
2002;2;0;0;140;2;208;2;138
2015;1;96;0;190;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2004;255;112;255;112;0;200;0;73
2001;1;0;3;165;0;29;0;29
2002;2;0;0;193;0;2;0;248
2001;1;0;3;138;0;155;0;155
2002;2;0;3;53;2;129;0;193
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;255;96;255;72
2001;1;0;1;197;0;50;0;50
2002;2;0;0;224;0;189;3;94
2001;1;0;3;212;0;37;0;37
2002;2;0;1;3;0;219;3;234
2000;0;0;7;208;0;24;0;0
2001;1;0;2;48;0;106;0;106
2002;2;0;3;246;1;237;0;146
2023;0;0;0;0;0;0;0;0
2002;2;0;2;68;3;225;0;44
2015;0;194;0;130;0;0;0;2
2000;0;0;241;96;1;184;0;0
2001;1;0;0;66;0;82;0;82
2002;2;0;0;43;3;255;1;174
2001;1;0;2;63;0;132;0;132
2002;2;0;2;125;1;209;1;204
2000;0;0;253;24;0;232;0;232
2001;1;0;3;218;0;66;0;66
2002;2;0;2;185;2;145;3;137
2003;3;0;0;0;0;0;2;144
2006;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;11;184;255;72;255;72
2004;255;212;0;56;0;156;0;45
2001;1;0;3;52;0;52;0;52
2002;2;0;3;243;0;218;0;57
2001;1;0;0;100;0;87;0;87
2002;2;0;0;123;1;239;3;35
2001;1;0;3;162;0;84;0;84
2002;2;0;1;112;3;100;0;236
2000;0;0;249;48;0;232;1;184
2001;1;0;2;132;0;118;0;118
2002;2;0;1;47;1;169;0;79
2000;0;0;11;184;0;0;1;184
2015;7;244;0;178;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;220;3;221;0;122
2000;0;0;249;48;0;232;0;24
2002;2;0;3;235;0;153;0;189
2000;0;0;3;232;1;184;0;232
2002;2;0;3;150;0;13;1;3
2017;0;0;0;0;0;0;0;0
2001;1;0;2;59;0;188;0;188
2002;2;0;1;50;1;251;0;53
2004;1;44;0;156;0;100;0;70
2005;0;0;0;0;0;0;0;0
2015;5;234;0;11;0;0;0;4
2017;0;0;0;0;0;0;0;0
2002;2;0;3;161;1;137;2;139
2016;0;0;0;0;0;0;0;0
2001;1;0;3;41;0;48;0;48
2002;2;0;2;170;0;117;0;242
2000;0;0;3;232;255;96;1;184
2001;1;0;0;208;0;198;0;198
2002;2;0;2;87;2;15;3;116
2001;1;0;1;198;0;143;0;143
2002;2;0;3;21;0;157;3;37
2000;0;0;253;24;255;72;1;184
2001;1;0;0;223;0;101;0;101
2002;2;0;0;167;2;52;3;216
2015;5;136;0;150;0;0;0;2
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;0;136;0;36;0;36
2002;2;0;2;52;2;26;0;185
2000;0;0;253;24;1;184;1;184
2001;1;0;2;169;0;111;0;111
2002;2;0;2;138;3;47;3;240
2002;2;0;1;174;3;80;2;189
2001;1;0;2;83;0;151;0;151
2000;0;0;249;48;0;232;1;184
2001;1;0;1;29;0;166;0;166
2002;2;0;1;242;3;206;0;70
2004;0;100;0;0;1;44;0;28
2006;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;3;21
2001;1;0;1;100;0;10;0;10
2002;2;0;1;22;1;3;3;12
2000;0;0;253;24;0;24;0;48
2001;1;0;3;25;0;43;0;43
2002;2;0;3;97;1;240;3;183
2015;7;158;0;123;0;0;0;5
2001;1;0;2;122;0;23;0;23
2002;2;0;1;134;1;90;1;248
2000;0;0;3;232;0;208;0;0
2001;1;0;0;38;0;97;0;97
2002;2;0;3;240;3;136;1;79
2001;1;0;2;181;0;131;0;131
2002;2;0;3;172;3;65;3;154
2001;1;0;0;8;0;79;0;79
2015;0;34;0;228;0;0;0;3
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;249;48;0;24;0;24
2001;1;0;3;210;0;45;0;45
2002;2;0;1;147;0;19;1;83
2000;0;0;245;72;0;0;0;24
2001;1;0;0;158;0;31;0;31
2002;2;0;3;57;0;37;2;83
2001;1;0;3;83;0;132;0;132
2002;2;0;1;164;1;90;1;93
2000;0;0;11;184;1;184;0;0
2003;3;0;0;0;0;0;1;236
2006;0;0;0;0;0;0;0;0
2004;255;212;0;100;0;156;0;5
2001;1;0;1;19;0;98;0;98
2002;2;0;1;105;2;55;1;197
2015;5;33;0;174;0;0;0;4
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;20;2;114;1;31
2002;2;0;0;35;2;220;0;206
2017;0;0;0;0;0;0;0;0
2000;0;0;249;48;0;232;0;24
2001;1;0;2;155;0;84;0;84
2002;2;0;1;34;2;6;1;121
2001;1;0;2;172;0;115;0;115
2002;2;0;0;59;2;50;0;108
2000;0;0;241;96;255;96;0;232
2001;1;0;1;193;0;1;0;1
2015;8;183;0;92;0;0;0;4
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;3;91;1;46;2;5
2002;2;0;3;134;0;2;2;169
2000;0;0;245;72;0;232;0;24
2001;1;0;1;195;0;45;0;45
2002;2;0;0;65;3;140;1;225
2001;1;0;3;116;0;13;0;13
2002;2;0;2;137;3;144;1;101
2003;3;0;0;0;0;0;0;218
2002;2;0;1;167;0;106;2;234
2004;0;200;0;56;0;100;0;25
2001;1;0;1;224;0;160;0;160
2002;2;0;0;51;3;76;0;226
2002;2;0;1;53;3;221;0;121
2000;0;0;241;96;0;0;0;24
2002;2;0;3;206;2;205;1;29
2015;8;106;0;195;0;0;0;3
2001;1;0;0;138;0;14;0;14
2002;2;0;1;12;0;144;1;130
2000;0;0;7;208;0;0;1;184
2001;1;0;1;64;0;127;0;127
2015;3;222;0;213;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;2;27;1;208;1;234
2001;1;0;3;10;0;38;0;38
2002;2;0;2;177;3;136;2;100
2000;0;0;7;208;0;208;0;48
2001;1;0;0;93;0;107;0;107
2002;2;0;1;138;0;160;1;96
2003;3;0;0;0;0;0;1;113
2006;0;0;0;0;0;0;0;0
2001;1;0;3;155;0;195;0;195
2002;2;0;1;141;3;26;0;171
2000;0;0;3;232;0;208;0;208
2004;0;156;0;0;0;56;0;58
2001;1;0;3;143;0;52;0;52
2002;2;0;0;34;3;171;0;68
2001;1;0;3;214;0;137;0;137
2002;2;0;3;244;1;213;2;87
2017;0;0;0;0;0;0;0;0
2000;0;0;0;0;0;208;0;208
2015;0;20;0;130;0;0;0;2
2001;1;0;3;91;0;153;0;153
2002;2;0;1;102;2;59;0;162
2001;1;0;2;213;0;159;0;159
2002;2;0;0;6;3;138;1;182
2000;0;0;7;208;0;208;255;72
2001;1;0;3;31;0;20;0;20
2002;2;0;1;4;0;210;0;129
2001;1;0;0;235;0;146;0;146
2000;0;0;11;184;0;0;255;96
2002;2;0;2;173;1;17;3;242
2015;8;247;0;107;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;54;1;190;0;71
2017;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;48;1;184
2001;1;0;0;153;0;149;0;149
2003;3;0;0;0;0;0;1;211
2006;0;0;0;0;0;0;0;0
2002;2;0;2;76;1;154;0;111
2002;2;0;2;40;0;174;3;4
2000;0;0;253;24;0;48;0;24
2001;1;0;1;118;0;168;0;168
2002;2;0;3;232;3;10;3;43
2001;1;0;3;71;0;155;0;155
2002;2;0;1;53;3;69;1;242
2015;5;84;0;184;0;0;0;3
2016;0;0;0;0;0;0;0;0
2002;2;0;0;113;3;219;3;196
2017;0;0;0;0;0;0;0;0
2001;1;0;3;159;0;141;0;141
2002;2;0;3;240;1;198;3;100
2000;0;0;7;208;0;48;0;0
2001;1;0;3;108;0;165;0;165
2002;2;0;3;100;0;176;1;109
2001;1;0;1;17;0;85;0;85
2002;2;0;3;30;1;89;2;146
2000;0;0;11;184;255;72;255;96
2001;1;0;3;100;0;37;0;37
2002;2;0;2;160;3;110;0;247
2015;6;184;0;33;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;1;79;0;10;0;10
2002;2;0;3;87;2;227;1;224
2017;0;0;0;0;0;0;0;0
2000;0;0;253;24;0;24;0;208
2003;3;0;0;0;0;0;1;182
2002;2;0;0;16;2;127;2;242
2004;0;56;0;100;1;44;0;6
2001;1;0;3;25;0;76;0;76
2002;2;0;0;136;3;210;0;192
2000;0;0;245;72;0;48;0;48
2001;1;0;0;224;0;18;0;18
2002;2;0;3;135;0;132;1;175
2001;1;0;3;240;0;137;0;137
2002;2;0;2;226;0;116;1;128
2015;6;177;0;95;0;0;0;3
2000;0;0;0;0;0;208;0;48
2002;2;0;1;148;3;144;2;238
2016;0;0;0;0;0;0;0;0
2001;1;0;0;177;0;71;0;71
2002;2;0;1;148;1;237;0;152
2000;0;0;253;24;0;48;0;208
2001;1;0;2;1;0;16;0;16
2002;2;0;2;10;3;159;2;230
2001;1;0;2;138;0;96;0;96
2002;2;0;0;147;1;120;2;148
2000;0;0;0;0;0;24;0;208
2015;9;56;0;204;0;0;0;0
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;3;230;0;40;0;40
2001;1;0;3;249;0;141;0;141
2002;2;0;1;99;2;71;3;5
2000;0;0;3;232;255;96;255;96
2003;3;0;0;0;0;0;2;143
2001;1;0;0;101;0;4;0;4
2002;2;0;0;57;0;206;3;16
2001;1;0;2;248;0;115;0;115
2002;2;0;0;206;0;109;3;38
2000;0;0;7;208;1;184;0;208
2001;1;0;3;186;0;147;0;147
2002;2;0;0;188;0;116;2;34
2015;7;141;0;169;0;0;0;2
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;0;129;3;143;3;196
2017;0;0;0;0;0;0;0;0
2001;1;0;1;250;0;80;0;80
2002;2;0;0;3;1;182;1;110
2000;0;0;0;0;0;24;255;96
2001;1;0;3;131;0;174;0;174
2002;2;0;0;197;1;33;1;113
2001;1;0;2;102;0;53;0;53
2002;2;0;2;172;1;78;1;72
2000;0;0;0;0;0;24;0;0
2001;1;0;0;62;0;127;0;127
2002;2;0;3;119;1;168;1;78
2015;1;198;0;90;0;0;0;1
2023;0;0;0;0;0;0;0;0
2002;2;0;0;120;2;209;1;21
2006;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2000;0;0;7;208;255;72;0;208
2001;1;0;2;129;0;166;0;166
2002;2;0;3;176;3;94;1;234
2001;1;0;3;143;0;149;0;149
2002;2;0;3;118;1;209;3;9
2000;0;0;253;24;0;0;255;72
2001;1;0;1;41;0;25;0;25
2002;2;0;0;247;3;163;3;120
2001;1;0;3;56;0;39;0;39
2002;2;0;3;236;2;87;2;24
2015;7;241;0;88;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2000;0;0;245;72;0;48;0;208
2001;1;0;2;60;0;151;0;151
2002;2;0;2;76;2;34;2;176
2001;1;0;2;117;0;155;0;155
2002;2;0;2;142;0;225;1;221
2017;0;0;0;0;0;0;0;0
2000;0;0;11;184;255;96;0;24
2001;1;0;2;108;0;174;0;174
2002;2;0;0;45;3;236;2;197
2001;1;0;2;203;0;140;0;140
2002;2;0;3;139;3;225;2;148
2000;0;0;241;96;0;208;0;232
2001;1;0;2;54;0;182;0;182
2002;2;0;3;228;3;184;2;69
2004;255;212;255;212;0;156;0;52
2002;2;0;1;161;2;82;0;188
2000;0;0;253;24;0;48;0;48
2015;6;111;0;19;0;0;0;1
2001;1;0;0;129;0;196;0;196
2002;2;0;0;239;0;249;3;1
2001;1;0;0;138;0;197;0;197
2002;2;0;1;38;3;119;3;161
2000;0;0;11;184;255;96;0;208
2001;1;0;0;218;0;155;0;155
2002;2;0;1;48;2;108;0;89
2001;1;0;3;246;0;129;0;129
2002;2;0;2;217;0;92;2;76
2017;0;0;0;0;0;0;0;0
2000;0;0;11;184;0;232;0;48
2015;1;38;0;127;0;0;0;0
2001;1;0;3;127;0;78;0;78
2002;2;0;3;177;1;101;2;150
2001;1;0;1;150;0;45;0;45
2002;2;0;2;144;3;37;0;21
2001;1;0;2;251;0;105;0;105
2002;2;0;2;130;0;130;2;55
2000;0;0;0;0;0;24;1;184
2001;1;0;3;81;0;13;0;13
2002;2;0;2;58;3;81;2;41
2000;0;0;253;24;0;0;255;72
2003;3;0;0;0;0;0;2;136
2004;255;112;0;56;0;100;0;66
2015;6;240;0;84;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;1;41;3;175;1;66
2000;0;0;245;72;255;72;0;208
2002;2;0;3;96;3;112;3;228
2005;0;0;0;0;0;0;0;0
2001;1;0;1;246;0;19;0;19
2002;2;0;0;2;3;1;2;94
2000;0;0;249;48;0;208;0;232
2001;1;0;2;123;0;127;0;127
2002;2;0;0;26;0;37;2;237
2001;1;0;1;111;0;85;0;85
2002;2;0;3;169;0;112;2;96
2015;9;129;0;211;0;0;0;0
2001;1;0;1;178;0;68;0;68
2016;0;0;0;0;0;0;0;0
2001;1;0;2;73;0;20;0;20
2002;2;0;0;194;0;249;1;188
2000;0;0;3;232;0;0;0;0
2001;1;0;3;239;0;197;0;197
2002;2;0;3;192;1;224;2;247
2001;1;0;3;213;0;70;0;70
2002;2;0;3;175;1;158;0;80
2000;0;0;11;184;0;48;0;208
2006;0;0;0;0;0;0;0;0
2002;2;0;3;211;0;144;1;206
2015;4;93;0;191;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2002;2;0;0;32;3;131;3;64
2001;1;0;1;190;0;29;0;29
2003;3;0;0;0;0;0;1;48
2000;0;0;3;232;0;24;255;96
2001;1;0;2;212;0;54;0;54
2002;2;0;3;2;2;119;0;53
2001;1;0;0;138;0;137;0;137
2002;2;0;3;186;1;172;0;215
2000;0;0;7;208;255;72;0;48
2001;1;0;3;90;0;179;0;179
2002;2;0;1;194;1;95;2;41
2001;1;0;1;142;0;189;0;189
2002;2;0;1;16;2;23;3;139
2015;1;147;0;142;0;0;0;3
2017;0;0;0;0;0;0;0;0
2002;2;0;2;9;1;172;1;92
2016;0;0;0;0;0;0;0;0
2001;1;0;0;48;0;133;0;133
2002;2;0;0;56;2;78;1;138
2000;0;0;245;72;255;96;255;72
2001;1;0;3;71;0;65;0;65
2002;2;0;1;49;3;59;1;246
2001;1;0;0;119;0;39;0;39
2002;2;0;0;235;2;131;0;27
2004;0;200;0;0;0;0;0;60
2000;0;0;241;96;0;24;0;0
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2005;0;0;0;0;0;0;0;0
2001;1;0;1;186;0;42;0;42
2002;2;0;3;62;0;40;1;202
2000;0;0;249;48;1;184;0;48
2001;1;0;2;53;0;141;0;141
2002;2;0;3;232;1;152;1;190
2001;1;0;3;32;0;148;0;148
2002;2;0;1;150;3;168;1;138
2000;0;0;7;208;0;48;0;24
2001;1;0;2;248;0;140;0;140
2002;2;0;1;69;0;18;1;209
2015;2;187;0;127;0;0;0;5
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2002;2;0;3;254;1;36;2;52
2017;0;0;0;0;0;0;0;0
2001;1;0;2;223;0;70;0;70
2002;2;0;1;105;3;34;3;138
2000;0;0;241;96;1;184;0;232
2002;2;0;3;248;1;113;0;226
2001;1;0;0;223;0;37;0;37
2001;1;0;1;98;0;34;0;34
2002;2;0;2;64;1;210;0;54
2006;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;0;11
2000;0;0;241;96;1;184;0;208
2001;1;0;2;68;0;5;0;5
2002;2;0;1;196;0;132;3;88
2015;7;95;0;93;0;0;0;1
2023;0;0;0;0;0;0;0;0
2002;2;0;2;145;0;103;0;183
2016;0;0;0;0;0;0;0;0
2000;0;0;253;24;0;232;1;184
2001;1;0;0;191;0;184;0;184
2002;2;0;0;19;3;158;1;195
2002;2;0;2;30;2;33;3;1
2001;1;0;2;26;0;71;0;71
2002;2;0;1;148;0;50;3;226
2001;1;0;3;178;0;103;0;103
2015;6;184;0;39;0;0;0;1
2002;2;0;1;196;0;113;3;56
2016;0;0;0;0;0;0;0;0
2001;1;0;3;56;0;35;0;35
2002;2;0;1;195;2;34;0;14
2000;0;0;249;48;0;0;0;48
2001;1;0;2;95;0;16;0;16
2002;2;0;1;62;3;208;2;98
2003;3;0;0;0;0;0;3;136
2006;0;0;0;0;0;0;0;0
2001;1;0;3;73;0;138;0;138
2002;2;0;2;37;1;123;3;211
2000;0;0;3;232;0;24;255;72
2004;0;100;1;44;1;44;0;70
2001;1;0;2;225;0;127;0;127
2002;2;0;0;160;3;221;0;65
2015;0;196;0;60;0;0;0;1
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2016;0;0;0;0;0;0;0;0
2001;1;0;2;160;0;166;0;166
2002;2;0;2;185;2;104;2;56
2001;1;0;2;104;0;107;0;107
2002;2;0;3;77;0;250;0;30
2000;0;0;241;96;0;208;0;208
2001;1;0;2;35;0;39;0;39
2002;2;0;0;136;0;22;1;110
2000;0;0;249;48;1;184;1;184
2001;1;0;2;76;0;36;0;36
2002;2;0;0;205;1;202;1;47
2001;1;0;2;28;0;155;0;155
2002;2;0;3;74;1;213;1;221
2000;0;0;0;0;0;232;0;24
2001;1;0;1;77;0;186;0;186
2002;2;0;3;38;3;91;3;247
2015;7;59;0;228;0;0;0;1
2001;1;0;0;47;0;19;0;19
2002;2;0;3;44;3;161;3;133
2000;0;0;253;24;0;0;0;208
2003;3;0;0;0;0;0;0;99
2006;0;0;0;0;0;0;0;0
2004;0;0;255;112;0;156;0;25
2001;1;0;3;119;0;130;0;130
2002;2;0;3;11;2;236;1;30
2001;1;0;0;93;0;159;0;159
2000;0;0;0;0;255;96;255;96
2002;2;0;3;87;1;241;0;174
2015;2;2;0;108;0;0;0;1
2016;0;0;0;0;0;0;0;0
2018;0;0;0;0;0;0;0;0
2002;2;0;2;155;2;220;0;135
2017;0;0;0;0;0;0;0;0
2000;0;0;253;24;0;232;0;0
2002;2;0;1;143;1;41;0;224
2001;1;0;3;212;0;29;0;29
2001;1;0;0;232;0;149;0;149
2002;2;0;1;174;2;26;2;209
2000;0;0;249;48;1;184;0;0
2001;1;0;1;150;0;13;0;13
2002;2;0;2;135;2;120;1;59
2001;1;0;0;72;0;40;0;40
2002;2;0;1;203;1;234;3;32
2015;7;156;0;178;0;0;0;2
2016;0;0;0;0;0;0;0;0
2002;2;0;0;222;0;246;0;168
2017;0;0;0;0;0;0;0;0
2001;1;0;0;142;0;43;0;43
2002;2;0;1;240;0;245;0;126
2003;3;0;0;0;0;0;1;15
2004;255;112;255;112;255;112;0;27
2000;0;0;3;232;0;48;0;0
2001;1;0;1;77;0;135;0;135
2002;2;0;2;141;1;220;0;221
2001;1;0;1;193;0;31;0;31
2002;2;0;0;199;3;5;1;217
2005;0;0;0;0;0;0;0;0
2000;0;0;3;232;255;72;0;208
2001;1;0;3;154;0;57;0;57
2002;2;0;1;212;1;67;0;243
2015;9;80;0;118;0;0;0;3
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2001;1;0;2;252;0;13;0;13
2002;2;0;1;82;2;32;3;115
2001;1;0;1;200;0;142;0;142
2002;2;0;2;143;2;26;2;249
2017;0;0;0;0;0;0;0;0
2001;1;0;2;163;0;180;0;180
2002;2;0;2;18;2;139;2;79
2000;0;0;245;72;255;72;0;0
2001;1;0;1;239;0;134;0;134
2002;2;0;1;96;1;165;3;169
2001;1;0;2;6;0;34;0;34
2002;2;0;2;135;3;184;0;73
2000;0;0;11;184;0;48;0;48
2001;1;0;0;125;0;115;0;115
2002;2;0;3;133;3;218;0;44
2015;3;239;0;127;0;0;0;1
2003;3;0;0;0;0;0;0;182
2004;0;56;0;156;255;112;0;70
2006;0;0;0;0;0;0;0;0
2002;2;0;1;191;1;28;1;100
2000;0;0;249;48;0;24;0;48
2001;1;0;0;209;0;7;0;7
2002;2;0;1;214;3;48;2;30
2005;0;0;0;0;0;0;0;0
2001;1;0;2;27;0;90;0;90
2002;2;0;1;164;1;232;0;96
2000;0;0;3;232;255;72;1;184
2001;1;0;2;61;0;189;0;189
2002;2;0;0;32;1;246;2;228
2017;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2015;0;116;0;131;0;0;0;0
2001;1;0;2;175;0;32;0;32
2000;0;0;0;0;0;24;0;0
2002;2;0;2;144;0;19;1;120
2001;1;0;1;178;0;122;0;122
2002;2;0;0;192;0;187;1;49
2001;1;0;0;155;0;180;0;180
2002;2;0;0;91;1;40;1;183
2000;0;0;245;72;255;72;0;208
2001;1;0;2;82;0;63;0;63
2002;2;0;3;240;0;187;1;158
2015;6;33;0;110;0;0;0;1
2018;0;0;0;0;0;0;0;0
2002;2;0;0;53;3;69;0;17
2016;0;0;0;0;0;0;0;0
2003;3;0;0;0;0;0;3;210
2004;1;44;255;112;0;0;0;10
2002;2;0;0;4;1;135;3;163
2005;0;0;0;0;0;0;0;0
2000;0;0;3;232;0;48;0;232
2001;1;0;0;63;0;34;0;34
2002;2;0;1;17;0;217;0;61
2001;1;0;0;235;0;167;0;167
2002;2;0;0;252;0;147;2;26
2000;0;0;0;0;0;232;1;184
2001;1;0;0;9;0;34;0;34
2002;2;0;3;17;3;51;0;226
2015;4;14;0;27;0;0;0;0
2016;0;0;0;0;0;0;0;0
2019;0;0;0;0;0;0;0;0
2001;1;0;2;167;0;136;0;136
2002;2;0;2;238;0;144;0;98
2017;0;0;0;0;0;0;0;0
2000;0;0;245;72;1;184;1;184
2002;2;0;0;69;1;18;2;184
2001;1;0;1;125;0;117;0;117
2001;1;0;0;18;0;193;0;193
2002;2;0;2;130;0;183;3;12
2000;0;0;245;72;0;0;0;0
2001;1;0;2;230;0;11;0;11
2002;2;0;2;137;1;165;3;32
2001;1;0;1;128;0;184;0;184
2002;2;0;3;217;0;143;1;108
2015;3;231;0;71;0;0;0;1
2000;0;0;0;0;255;96;1;184
2004;255;112;0;100;255;112;0;67
2016;0;0;0;0;0;0;0;0
2001;1;0;0;209;0;127;0;127
2002;2;0;3;201;0;190;0;130
2000;0;0;7;208;0;208;1;184
2001;1;0;3;241;0;194;0;194
2002;2;0;1;139;1;151;3;26
2001;1;0;3;68;0;1;0;1
2002;2;0;0;211;0;190;0;244
2001;1;0;2;143;0;187;0;187
2002;2;0;0;106;3;29;3;27
2015;4;60;0;237;0;0;0;1
2018;0;0;0;0;0;0;0;0
2023;0;0;0;0;0;0;0;0
2000;0;0;7;208;0;208;0;0
2001;1;0;1;90;0;4;0;4
2002;2;0;1;253;3;6;1;7
2000;0;0;3;232;0;0;0;48
2001;1;0;2;126;0;17;0;17
2002;2;0;2;69;0;88;2;45
2001;1;0;1;161;0;178;0;178
2002;2;0;3;152;1;48;1;172
2000;0;0;7;208;0;48;0;48
2001;1;0;3;38;0;93;0;93
2002;2;0;2;41;1;156;1;133
2001;1;0;0;128;0;165;0;165
2002;2;0;1;176;0;7;2;185
2017;0;0;0;0;0;0;0;0
2006;0;0;0;0;0;0;0;0
2004;0;156;0;100;0;100;0;63
2002;2;0;1;15;3;119;0;156
